sku_id,sku_code,main_design,wire_size,dimensions,design_type,line,cut,karat,color,price,image_filename,
665,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-10KT-RG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,10KT,RG,717,BALL665,
666,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-10KT-WG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,10KT,WG,970,BALL666,
667,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-10KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,10KT,YG,969,BALL667,
668,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-14KT-RG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,14KT,RG,462,BALL668,
669,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-14KT-WG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,14KT,WG,609,BALL669,
670,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-14KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,14KT,YG,911,BALL670,
671,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-18KT-RG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,18KT,RG,479,BALL671,
672,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-18KT-WG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,18KT,WG,744,BALL672,
673,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-18KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,18KT,YG,744,BALL673,
674,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-20KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,20KT,YG,800,BALL674,
675,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-21KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,21KT,YG,428,BALL675,
676,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-22KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,22KT,YG,985,BALL676,
677,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-9KT-RG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,9KT,RG,784,BALL677,
678,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-9KT-WG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,9KT,WG,487,BALL678,
679,BALL-0.31mm-1mm 3+1-Singapuri Ball-Triangle-Flat Cut-9KT-YG,BALL,0.31mm,1mm 3+1,Singapuri Ball,Triangle,Flat Cut,9KT,YG,737,BALL679,
680,BALL-0.31mm-7.9mm B-CABLE-2Line-8CUT-10KT-RG,BALL,0.31mm,7.9mm B,CABLE,2Line,8CUT,10KT,RG,583,BALL680,
681,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-10KT-RG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,10KT,RG,650,BALL681,
682,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-10KT-WG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,10KT,WG,815,BALL682,
683,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-10KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,10KT,YG,481,BALL683,
684,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-14KT-RG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,14KT,RG,474,BALL684,
685,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-14KT-WG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,14KT,WG,712,BALL685,
686,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-14KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,14KT,YG,303,BALL686,
687,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-18KT-RG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,18KT,RG,284,BALL687,
688,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-18KT-WG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,18KT,WG,170,BALL688,
689,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-18KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,18KT,YG,233,BALL689,
690,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-20KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,20KT,YG,480,BALL690,
691,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-21KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,21KT,YG,836,BALL691,
692,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-22KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,22KT,YG,358,BALL692,
693,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-9KT-RG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,9KT,RG,446,BALL693,
694,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-9KT-WG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,9KT,WG,186,BALL694,
695,BALL-0.32mm-1.00MM BALL-Singapuri Ball-2Line..-Flat Cut-9KT-YG,BALL,0.32mm,1.00MM BALL,Singapuri Ball,2Line..,Flat Cut,9KT,YG,283,BALL695,
696,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,10KT,RG,251,BALL696,
697,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,10KT,WG,317,BALL697,
698,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,10KT,YG,308,BALL698,
699,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,14KT,RG,966,BALL699,
700,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,14KT,WG,922,BALL700,
701,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,14KT,YG,356,BALL701,
702,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,18KT,RG,289,BALL702,
703,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,18KT,WG,291,BALL703,
704,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,18KT,YG,309,BALL704,
705,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,20KT,YG,446,BALL705,
706,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,21KT,YG,214,BALL706,
707,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,22KT,YG,790,BALL707,
708,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,9KT,RG,384,BALL708,
709,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,9KT,WG,771,BALL709,
710,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-10line-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,10line,Flat Cut,9KT,YG,236,BALL710,
711,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,10KT,RG,390,BALL711,
712,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,10KT,WG,882,BALL712,
713,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,10KT,YG,489,BALL713,
714,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,14KT,RG,280,BALL714,
715,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,14KT,WG,784,BALL715,
716,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,14KT,YG,513,BALL716,
717,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,18KT,RG,932,BALL717,
718,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,18KT,WG,978,BALL718,
719,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,18KT,YG,672,BALL719,
720,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,20KT,YG,825,BALL720,
721,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,21KT,YG,570,BALL721,
722,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,22KT,YG,259,BALL722,
723,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,9KT,RG,110,BALL723,
724,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,9KT,WG,870,BALL724,
725,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line,Flat Cut,9KT,YG,787,BALL725,
726,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,10KT,RG,668,BALL726,
727,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,10KT,WG,415,BALL727,
728,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,10KT,YG,831,BALL728,
729,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,14KT,RG,741,BALL729,
730,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,14KT,WG,356,BALL730,
731,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,14KT,YG,489,BALL731,
732,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,18KT,RG,123,BALL732,
733,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,18KT,WG,450,BALL733,
734,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,18KT,YG,798,BALL734,
735,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,20KT,YG,326,BALL735,
736,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,21KT,YG,780,BALL736,
737,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,22KT,YG,214,BALL737,
738,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,9KT,RG,173,BALL738,
739,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,9KT,WG,531,BALL739,
740,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-2Line..-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,2Line..,Flat Cut,9KT,YG,132,BALL740,
741,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,10KT,RG,213,BALL741,
742,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,10KT,WG,639,BALL742,
743,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,10KT,YG,365,BALL743,
744,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,14KT,RG,615,BALL744,
745,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,14KT,WG,249,BALL745,
746,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,14KT,YG,676,BALL746,
747,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,18KT,RG,863,BALL747,
748,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,18KT,WG,541,BALL748,
749,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,18KT,YG,366,BALL749,
750,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,20KT,YG,478,BALL750,
751,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,21KT,YG,549,BALL751,
752,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,22KT,YG,599,BALL752,
753,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,9KT,RG,328,BALL753,
754,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,9KT,WG,616,BALL754,
755,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-3Line-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,3Line,Flat Cut,9KT,YG,289,BALL755,
756,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,10KT,RG,141,BALL756,
757,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,10KT,WG,397,BALL757,
758,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,10KT,YG,644,BALL758,
759,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,14KT,RG,304,BALL759,
760,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,14KT,WG,801,BALL760,
761,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,14KT,YG,860,BALL761,
762,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,18KT,RG,605,BALL762,
763,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,18KT,WG,708,BALL763,
764,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,18KT,YG,989,BALL764,
765,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,20KT,YG,321,BALL765,
766,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,21KT,YG,179,BALL766,
767,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,22KT,YG,275,BALL767,
768,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,9KT,RG,657,BALL768,
769,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,9KT,WG,346,BALL769,
770,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-4Line-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,4Line,Flat Cut,9KT,YG,1000,BALL770,
771,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,10KT,RG,316,BALL771,
772,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,10KT,WG,165,BALL772,
773,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,10KT,YG,781,BALL773,
774,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,14KT,RG,678,BALL774,
775,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,14KT,WG,352,BALL775,
776,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,14KT,YG,142,BALL776,
777,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,18KT,RG,996,BALL777,
778,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,18KT,WG,104,BALL778,
779,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,18KT,YG,829,BALL779,
780,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,20KT,YG,204,BALL780,
781,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,21KT,YG,126,BALL781,
782,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,22KT,YG,450,BALL782,
783,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,9KT,RG,847,BALL783,
784,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-9KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,9KT,WG,946,BALL784,
785,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-5Line-Flat Cut-9KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,5Line,Flat Cut,9KT,YG,694,BALL785,
786,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-10KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,10KT,RG,791,BALL786,
787,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-10KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,10KT,WG,212,BALL787,
788,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-10KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,10KT,YG,146,BALL788,
789,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-14KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,14KT,RG,659,BALL789,
790,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-14KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,14KT,WG,805,BALL790,
791,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-14KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,14KT,YG,318,BALL791,
792,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-18KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,18KT,RG,833,BALL792,
793,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-18KT-WG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,18KT,WG,710,BALL793,
794,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-18KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,18KT,YG,123,BALL794,
795,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-20KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,20KT,YG,948,BALL795,
796,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-21KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,21KT,YG,229,BALL796,
797,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-22KT-YG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,22KT,YG,375,BALL797,
798,BALL-0.32mm-1mm Ball Barell-Singapuri Ball-6Line-Flat Cut-9KT-RG,BALL,0.32mm,1mm Ball Barell,Singapuri Ball,6Line,Flat Cut,9KT,RG,540,BALL798,
